Gene	23	21	31
CPHL1P	0.98251	0.965617	0.97107
ITGA8	0.27558	0.955505	0.133807
ARTN	0.992164	0.974881	0.98032
ART4	0.972465	0.797516	0.997965
STAU2-AS1	0.974373	0.97954	0.98579
MSL3P1	0.963397	0.996901	0.960748
RNF182	0.966051	0.998527	0.935941
B3GAT1	0.97427	0.996783	0.50545
GSDMC	0.254451	0.986943	0.29785
DLGAP5	0.957281	0.97277	0.982568
OIP5	0.993595	0.96103	0.955212
MZB1	0.977003	0.954831	0.99983
MSMB	0.554152	0.655511	0.9624
SOX21	0.963357	0.977679	0.990534
HOXA10	0.997624	0.956307	0.962364
GCNT3	0.999282	0.99517	0.960307
CCDC173	0.525809	0.991579	0.305929
PDK4	0.789256	0.711961	0.990879
IGHV1-2	0.254451	0.993812	0.29785
BHLHA15	0.982971	0.984145	0.962044
IGHV4-4	0.983557	0.797516	0.984974
MB	0.979442	0.964133	0.989301
SLC17A9	0.479834	0.999819	0.18763
CYP4A22-AS1	0.977541	0.999864	0.974248
SYT2	0.878813	0.655511	0.995666
SYT5	0.970486	0.987019	0.968247
SYT6	0.974158	0.723224	0.83016
SYT7	0.878813	0.655511	0.981653
IGKV1-12	0.851973	0.797516	0.176357
IGKV1-16	0.544349	0.983114	0.176414
IGKV1-17	0.74882	0.492166	0.897221
BRIP1	0.880858	0.835037	0.337594
ENO3	0.789256	0.99645	0.978396
SNORD94	0.983071	0.99173	0.950228
CNGB1	0.254451	0.711961	0.581248
NKAIN4	0.963492	0.797516	0.971231
NKAIN3	0.964564	0.797516	0.990761
NKAIN1	0.976723	0.987753	0.95816
VGF	0.789256	0.711961	0.983127
WNT3	0.996464	0.963397	0.950811
PACRG	0.358081	0.797516	0.037189
IGHV5-78	0.975101	0.992043	0.961916
KCP	0.97787	0.988371	0.953267
ADAM12	0.880858	0.976379	0.547716
PCSK1	0.358081	0.952898	0.117716
CCNA2	0.789256	0.954019	0.550114
SKA1	0.961924	0.711961	0.888969
SKA3	0.981895	0.975881	0.959322
SVEP1	0.990311	0.22083	0.085873
PHACTR1	0.789256	0.711961	0.96785
ARHGAP40	0.962481	0.963479	0.991516
TNNT1	0.969208	0.98669	0.968652
TESC	0.733607	0.968614	0.935941
AOC3	0.851973	0.797516	0.176357
IGLV1-36	0.968468	0.993084	0.963494
ESPNP	0.974606	0.957282	0.981634
KCNA4	0.013153	0.263563	0.095766
KCNA5	0.231364	0.972223	0.125128
BHMT	0.991873	0.965108	0.888969
PLA2G2C	0.954328	0.976058	0.978621
SPTBN2	0.10938	0.953651	0.048432
IGKV2-30	0.093641	0.984762	0.073646
SERPINB5	0.969581	0.980821	0.966099
SERPINB7	0.067833	0.711961	0.115574
TRIM58	0.024238	0.519206	0.060293
ZNF252P-AS1	0.987204	0.973901	0.964335
GPR146	0.979297	0.998774	0.969158
SLC7A9	0.254451	0.982709	0.103778
IGHV1-45	0.851973	0.954492	0.469664
IGHV1-46	0.950659	0.985941	0.95796
GLIPR2	0.733607	0.797516	0.950719
ACTN2	0.107843	0.317017	0.585379
LINC00634	0.963908	0.969445	0.996871
TMPRSS6	0.180977	0.963576	0.18763
SLC35F3	0.685266	0.835037	0.983693
FOXF1	0.36223	0.711961	0.829907
HAR1B	0.950882	0.97012	0.995788
INSL3	0.973641	0.987427	0.955961
RDM1	0.789256	0.985506	0.972341
INMT	0.254451	0.711961	0.581248
NPTX1	0.733607	0.797516	0.985744
PTCHD3P2	0.995501	0.970931	0.994679
GLDN	0.733607	0.977801	0.935941
GLDC	0.328066	0.916966	0.458486
QPCT	0.999131	0.959683	0.956478
GRK5	0.641049	0.959229	0.581248
RN7SL1	0.972463	0.982503	0.972045
RN7SL3	0.988206	0.963551	0.985256
CAPSL	0.254451	0.711961	0.581248
MYADML2	0.988276	0.982034	0.98769
HPCA	0.966146	0.965302	0.975214
IGSF10	0.953085	0.343417	0.289023
EFCC1	0.952122	0.986119	0.965932
RBBP8NL	0.733607	0.797516	0.955323
GPC3	0.443438	0.563122	0.970344
LOXHD1	0.975251	0.971823	0.985414
HMGB3	0.969119	0.994503	0.987406
EEF1A2	0.952936	0.655511	0.29785
CALY	0.989277	0.994342	0.987363
C5orf46	0.977521	0.964399	0.954845
TRIM9	0.989355	0.492166	0.337594
PAH	0.871654	0.272943	0.061861
LYPD3	0.733607	0.962004	0.409234
LYPD1	0.525809	0.980497	0.305929
FAT2	0.060639	0.252625	0.467047
AKR7A3	0.878813	0.958163	0.993041
CKMT1A	0.958377	0.998015	0.989829
CKMT1B	0.976481	0.96955	0.969661
BCL2L15	0.986637	0.95359	0.972373
BCL2L10	0.964292	0.967267	0.966902
IGHV1-3	0.987351	0.997491	0.996327
SLC38A3	0.96318	0.974913	0.979279
YBX2	0.966083	0.955866	0.960967
ERG	0.950232	0.967923	0.581248
FAM172BP	0.975237	0.976966	0.958357
IBSP	0.993618	0.963763	0.999026
SOSTDC1	0.986802	0.992723	0.977165
IGLL1	0.987257	0.797516	0.972322
IGLL5	0.36223	0.956094	0.176357
CEP55	0.554152	0.960736	0.888969
ATP10B	0.263477	0.977728	0.182491
CPXM1	0.989095	0.563122	0.397105
PLAC1	0.733607	0.797516	0.963187
PLAC4	0.993446	0.977098	0.972521
PLAC9	0.98788	0.96138	0.97502
DLX5	0.989325	0.706544	0.786801
DLX3	0.956229	0.981837	0.991474
IGHV3OR16-6	0.992731	0.956893	0.958952
IGHV3OR16-8	0.967541	0.288662	0.26647
FERMT1	0.981339	0.272943	0.305929
KLHDC8A	0.254451	0.992812	0.103778
DPYD-AS1	0.996195	0.997085	0.998843
RETN	0.991625	0.969145	0.967454
IGKV1D-8	0.525809	0.957861	0.305929
VWF	0.409133	0.994337	0.474081
CDH17	0.424078	0.916966	0.60693
B4GALNT4	0.36223	0.198262	0.807286
B4GALNT1	0.254451	0.711961	0.581248
B4GALNT2	0.641049	0.954661	0.581248
C1orf87	0.951292	0.973818	0.888969
KIFC1	0.443438	0.835037	0.856559
HS6ST2	0.972922	0.988685	0.981749
TAF7L	0.970715	0.797516	0.305929
GDPD4	0.956092	0.9966	0.974159
FCRL4	0.328066	0.981985	0.075079
FCRL5	0.017867	0.370583	0.077403
IGLV5-45	0.554152	0.272943	0.952421
IGLV5-48	0.733607	0.973072	0.935941
PNMA6A	0.954638	0.974075	0.99217
LRRC2	0.069138	0.563122	0.409234
MORN5	0.525809	0.993023	0.305929
SCUBE3	0.979811	0.995377	0.979995
SCUBE1	0.544349	0.655511	0.073646
RPSAP52	0.974462	0.984021	0.965796
RPSAP56	0.973478	0.973038	0.993619
PTHLH	0.982397	0.995498	0.952238
TPPP3	0.992848	0.996022	0.950301
GFRA3	0.981849	0.992548	0.731554
EPHA6	0.209215	0.419295	0.743817
COL9A1	0.231364	0.998392	0.125128
GLB1L3	0.525809	0.711961	0.971492
ARL9	0.977003	0.970538	0.953855
RRM2	0.525809	0.711961	0.968504
SRSF12	0.987681	0.957093	0.969469
IGKV3-11	0.963452	0.992047	0.950497
IGKV3-15	0.733607	0.981069	0.935941
Y_RNA	0.982922	0.973972	0.950636
SH2D4B	0.36223	0.96985	0.469664
LINC00525	0.977828	0.986061	0.995675
TICRR	0.918958	0.099956	0.176357
SLC4A1	0.988161	0.268504	0.233816
KNTC1	0.885732	0.130897	0.028646
IGSF9	0.789256	0.997647	0.550114
IGSF1	0.129522	0.969933	0.037327
FGR	0.733607	0.963784	0.409234
FGA	0.617354	0.268504	0.664542
FGB	0.692665	0.706544	0.99709
RPL39L	0.953118	0.974695	0.965452
NEIL3	0.959847	0.953656	0.995398
MESP1	0.968174	0.983983	0.998194
MESP2	0.988793	0.97272	0.999263
IGHV3-35	0.960631	0.98815	0.975524
IGHV3-33	0.789256	0.985742	0.550114
IGHV3-30	0.994349	0.956324	0.935941
IGHV3-38	0.223957	0.563122	0.888969
RAD54L	0.36279	0.130897	0.731554
ABCB6	0.789256	0.971932	0.550114
ABCB4	0.544349	0.916966	0.785456
ZYG11A	0.984018	0.967105	0.974801
ITGA11	0.871654	0.272943	0.061861
B3GNT6	0.851973	0.962304	0.469664
BEAN1	0.98849	0.986906	0.960436
C8B	0.885732	0.130897	0.028646
EPHA10	0.479834	0.996783	0.664542
DMRTA2	0.98384	0.955642	0.986528
MSR1	0.851973	0.970551	0.829907
TBX3	0.358081	0.981401	0.117716
SBSPON	0.789256	0.968584	0.974082
LRRC18	0.851973	0.969784	0.469664
LRRC15	0.692665	0.984794	0.730673
FAM111B	0.953493	0.953249	0.980007
IGKV1-13	0.982954	0.97181	0.951921
CHRNA5	0.525809	0.993527	0.305929
CHRNA9	0.525809	0.996687	0.731554
FAM83F	0.995927	0.272943	0.305929
SIRPD	0.989513	0.960792	0.951885
FOXM1	0.443438	0.563122	0.97131
DLX6-AS1	0.954407	0.989645	0.962505
IGHJ6	0.991265	0.955237	0.959386
IGHJ5	0.985814	0.976817	0.982975
IGHJ4	0.979979	0.952462	0.999733
IGHJ2	0.978874	0.990165	0.994596
IGHJ1	0.995814	0.99397	0.97727
CDCA2	0.223957	0.300049	0.97674
CDCA3	0.953778	0.9773	0.956523
CDCA7	0.789256	0.711961	0.98226
CDCA5	0.997624	0.958519	0.98558
CDCA8	0.99861	0.954969	0.978552
SPRED3	0.961	0.994638	0.986579
RHBDL2	0.789256	0.956735	0.550114
RHBDL1	0.789256	0.999394	0.955144
TEX11	0.996894	0.706544	0.786801
SLCO1A2	0.986894	0.563122	0.581248
CYP24A1	0.36223	0.711961	0.829907
MAD2L1	0.554152	0.272943	0.993043
CASQ2	0.789256	0.983588	0.550114
BMPER	0.614555	0.288662	0.031056
RN7SL521P	0.962758	0.998126	0.965397
PROK2	0.960325	0.950413	0.974518
FBXO43	0.977043	0.655511	0.731554
SFRP5	0.989006	0.711961	0.409234
COL1A1	0.885732	0.935081	0.458486
COL6A6	0.187707	0.43424	0.005514
KLK12	0.997217	0.98503	0.987613
TMEM100	0.525809	0.966343	0.731554
DDX12P	0.979504	0.990292	0.9937
RNF222	0.980069	0.958449	0.963328
FGL1	0.988393	0.989671	0.982122
DSP	0.295067	0.952308	0.097653
THBD	0.789256	0.951958	0.986088
SNORD46	0.992846	0.977241	0.994193
IGLV2-23	0.554152	0.655511	0.961434
HECW1	0.292551	0.979343	0.114886
RGCC	0.733607	0.797516	0.962096
PPP1R14D	0.9588	0.956843	0.983176
PPP1R14B	0.961258	0.98908	0.9764
PCDH15	0.001941	0.985744	0.000313
COL17A1	0.962883	0.971234	0.998637
OCIAD2	0.955467	0.981732	0.976606
TEKT1	0.978414	0.982332	0.731554
TEKT5	0.992748	0.797516	0.977622
SEC14L3	0.878813	0.655511	0.978945
SEC14L6	0.991453	0.980985	0.985409
KRT6B	0.788761	0.268504	0.478866
KRT6A	0.991934	0.563122	0.581248
COMP	0.525809	0.985563	0.731554
IL19	0.789256	0.995109	0.550114
IL11	0.733607	0.797516	0.990791
MROH3P	0.985033	0.963874	0.964912
MROH9	0.503743	0.715107	0.097653
MS4A7	0.254451	0.451554	0.897221
KCNN4	0.960534	0.960238	0.982412
PKIB	0.789256	0.996965	0.550114
CCL14	0.789256	0.953834	0.958548
C1QTNF7	0.963732	0.953997	0.956351
PLEKHN1	0.984448	0.954667	0.935941
KCNT2	0.609186	0.24466	0.53752
IGHV1-12	0.967778	0.960719	0.979876
IGHV1-17	0.984664	0.975068	0.99233
IGHV1-14	0.957889	0.988163	0.99683
IGHV1-18	0.966247	0.992431	0.968572
HPSE2	0.956528	0.13941	0.176414
ALOXE3	0.443438	0.099956	0.550114
MUC16	0.038146	0.145168	1.7e-05
MUC13	0.982614	0.272943	0.176357
LRRN3	0.479834	0.370583	0.999695
IGHV3OR16-10	0.951431	0.989367	0.996186
WNT7A	0.641049	0.723224	0.966308
OSCAR	0.966827	0.972742	0.956138
CSRNP1	0.967382	0.957598	0.963701
BUB1	0.969957	0.961738	0.83016
FOXE1	0.789256	0.950944	0.550114
C11orf86	0.955248	0.952813	0.958392
WWC2	0.982736	0.797516	0.305929
C2CD4A	0.988796	0.979103	0.935941
C2CD4D	0.98752	0.953049	0.99557
CCDC162P	0.968431	0.970088	0.954001
GDNF-AS1	0.990161	0.999367	0.957237
ENTPD2	0.789256	0.958721	0.550114
ENTPD8	0.974824	0.970667	0.95614
EMP2	0.733607	0.797516	0.98742
CCDC26	0.992863	0.989545	0.953219
FIBIN	0.975195	0.711961	0.409234
CDKN3	0.99426	0.991615	0.968278
HEPHL1	0.231364	0.563122	0.012577
TRIM54	0.981322	0.996783	0.50545
CFD	0.972679	0.965282	0.9914
HSD17B1	0.789256	0.959452	0.550114
HSD17B6	0.980165	0.711961	0.888969
ALDH3B2	0.789256	0.451554	0.856559
IL1RL1	0.952406	0.957511	0.948671
IL1RL2	0.525809	0.963744	0.731554
AC126323.1	0.963456	0.974376	0.977696
PEBP4	0.974266	0.98322	0.995178
HNF1A-AS1	0.997514	0.99636	0.975151
CBX2	0.95637	0.952237	0.731554
PFKP	0.789256	0.711961	0.980344
POU6F2	0.295067	0.099956	0.001885
SNTN	0.997196	0.970581	0.935941
RASAL1	0.851973	0.987923	0.829907
EGF	0.129801	0.198262	0.990595
WASIR2	0.967196	0.995756	0.968916
IGKV2D-29	0.479834	0.797516	0.061861
IGKV2D-28	0.981267	0.797516	0.550114
CDH15	0.918958	0.563122	0.829907
CREG2	0.998646	0.995144	0.952122
CDH19	0.469938	0.962532	0.510188
HTR1D	0.994083	0.97894	0.957106
CD52	0.969188	0.959877	0.951028
CD5L	0.147152	0.990139	0.047475
SPATA4	0.962192	0.797516	0.550114
MIR559	0.996105	0.965703	0.961799
CALB1	0.254451	0.953436	0.29785
SPINK2	0.966316	0.9884	0.98855
SERINC2	0.987868	0.797516	0.550114
SALL4	0.880858	0.981472	0.547716
FAM177B	0.733607	0.956718	0.935941
IGHV1OR15-2	0.963984	0.989148	0.983025
IGHV1OR15-9	0.36223	0.134293	0.562335
HOXD4	0.990687	0.952158	0.968387
NPBWR1	0.525809	0.711961	0.995372
SLC6A13	0.641049	0.996783	0.897221
SLC6A11	0.95698	0.986982	0.581248
